prev_Asl,prev_Ash,beta,epsilon,psi,sigma,nu,mu,rho,eta,kappa,notifiedprev
0.005513778,0.011896161,0.296893781,0.621606416,0.258404084,84.56633908,2.283878268,119.873126,48.49860192,0.4443386,1,0.38
0.012286485,0.007460102,0.277595637,0.692819582,0.284081913,62.03448186,2.017933415,112.29631,52.43133107,0.443473894,1,0.38
0.012999922,0.005754138,0.352062044,0.311496312,0.305060096,71.22084411,2.637910572,135.7833055,47.72591384,0.440670783,1,0.38
0.011350513,0.009451982,0.276092756,0.614922189,0.219847395,75.3634984,2.146239904,168.2394149,50.56650005,0.443615399,1,0.38
0.011037373,0.00593461,0.392662048,0.437062491,0.24842115,77.76523964,3.358660416,134.957966,55.69533861,0.441841816,1,0.38
0.008248967,0.011229337,0.263296011,0.121351063,0.271356247,82.28370841,1.685582417,58.09760574,49.48679851,0.444631471,1,0.38
0.003798768,0.011934126,0.269573336,0.448115086,0.272047228,62.19341025,1.865809961,164.2789032,53.65944558,0.443558299,1,0.38
0.010399074,0.007968409,0.262512658,0.609153055,0.279186079,59.67695673,1.839141308,142.5991545,46.62781187,0.441805924,1,0.38
0.007103099,0.012132337,0.232939159,0.741538649,0.216143838,82.66654631,1.618126319,281.3194047,50.09342039,0.446979971,1,0.38
0.004466655,0.008341853,0.360891972,0.080437143,0.33020605,85.11860115,2.48306167,72.36697059,53.79046333,0.437720713,1,0.38
0.004685816,0.009128463,0.391455309,0.330880439,0.274721077,108.2105249,3.131351298,220.0366006,59.73612498,0.443704539,1,0.38
0.007587302,0.006830399,0.437210255,0.077439113,0.323047161,72.81348489,3.363992763,99.4560989,52.58415361,0.437959184,1,0.38
0.006040428,0.011670788,0.240463946,0.701333097,0.24556723,63.46226207,1.69101934,143.0650925,48.36171126,0.443819036,1,0.38
0.012354179,0.012251072,0.186756754,0.33684418,0.139648788,73.74715332,1.072032381,174.6867114,47.15147537,0.455172982,1,0.38
0.011485475,0.006363181,0.378787864,0.566774491,0.263190082,115.472348,3.136556444,265.1454548,51.39917074,0.438461001,1,0.38
0.007857567,0.01294973,0.205407023,0.236001412,0.196938026,83.04534217,1.203789513,67.16282802,45.95041412,0.450102299,1,0.38
0.00585933,0.005760348,0.391808243,0.266639541,0.370110273,49.79519127,2.90747469,70.77538704,58.88997562,0.43719205,1,0.38
0.006338847,0.00966119,0.269886465,0.548509812,0.258065479,83.99661994,1.907128585,49.08647297,48.15105086,0.441019724,1,0.38
0.005836912,0.00716789,0.355245649,0.601539894,0.346724646,77.99797071,2.686241487,159.5747219,42.94140986,0.437842523,1,0.38
0.010046486,0.011857501,0.237449783,0.23315668,0.215656002,120.6645201,1.521378296,72.10770949,59.22531896,0.447051828,1,0.38
0.006101368,0.009960107,0.232267996,0.475512247,0.223940812,96.12284156,1.490579601,239.0630242,50.19166243,0.445731091,1,0.38
0.001770589,0.022675619,0.146752769,0.774450506,0.217299502,60.86738837,0.629775417,177.2944728,50.91731437,0.450059146,1,0.38
0.00854432,0.015037855,0.167790793,0.490880234,0.196257123,93.86612459,0.808509657,206.9980726,55.11846075,0.452732987,1,0.38
0.011024661,0.00972022,0.219592519,0.524352733,0.353193887,65.07439007,1.623748315,4.404491663,42.34679099,0.443438485,1,0.38
0.005397178,0.010130359,0.28606267,0.471476546,0.26939551,84.34960213,2.08070915,141.3524502,59.39996315,0.445280192,1,0.38
0.011319891,0.005424757,0.33375096,0.528785159,0.346911153,55.13133319,2.800516533,15.12772529,52.1876792,0.440464933,1,0.38
0.009769928,0.011896226,0.25934087,0.182258257,0.222019372,93.55228432,1.776971554,35.64231041,52.1472441,0.44957696,1,0.38
0.005457923,0.009400999,0.277767659,0.601677185,0.287400474,58.1118809,2.038961233,50.80979791,49.60539585,0.440270985,1,0.38
0.009716303,0.011435697,0.235558485,0.279860828,0.233281189,67.0990186,1.53186468,42.65395857,56.08483436,0.447665478,1,0.38
0.002419476,0.012203772,0.248861508,0.425726797,0.315494573,99.51809383,1.47062579,79.31897345,62.93962307,0.437249595,1,0.38
0.011441656,0.011557779,0.211127723,0.556647914,0.179118145,74.05722015,1.372905373,229.9597552,50.76759642,0.451833788,1,0.38
0.008168711,0.007792494,0.324731185,0.618561871,0.275326496,70.39198697,2.619037432,105.0347211,57.4106438,0.441228427,1,0.38
0.006527,0.009830111,0.288251645,0.553419768,0.30600554,54.92869688,2.074770048,97.41356315,57.94256361,0.440010942,1,0.38
0.007687893,0.01255819,0.239364499,0.367014383,0.194301982,88.2385747,1.6642198,146.9147617,55.39633612,0.452836302,1,0.38
0.006193904,0.008322585,0.364417974,0.362002843,0.316128086,82.24466687,2.731735875,220.8660745,58.01878318,0.43667056,1,0.38
0.007181502,0.011352932,0.221715134,0.310426105,0.249844705,75.03560015,1.323459421,180.4505464,59.43542542,0.44565096,1,0.38
0.014391304,0.005583489,0.347710805,0.200448075,0.252325534,64.42507176,2.766671648,36.54344273,58.14418097,0.444635779,1,0.38
0.014238481,0.003851903,0.459071956,0.462090676,0.246413649,95.80646626,4.171415807,248.5586108,53.7953244,0.440660041,1,0.38
0.009504375,0.010539495,0.221574483,0.630533537,0.221406379,77.39476089,1.422481421,152.9755603,50.81548971,0.446157258,1,0.38
0.00879667,0.019576258,0.146400299,0.60225514,0.096460763,77.49666066,0.693605996,51.20546446,49.16584592,0.461956599,1,0.38
0.00059789,0.01254181,0.312214884,0.350520219,0.296221536,59.69029091,2.259843597,214.376537,54.49338306,0.442544185,1,0.38
0.006933179,0.010237566,0.335394986,0.462234567,0.27752481,74.22461244,2.632275661,97.8333268,53.92423644,0.441780905,1,0.38
0.011739494,0.005333529,0.363609475,0.564321856,0.286882348,54.33503739,3.054833885,199.6399836,44.65097502,0.439401005,1,0.38
0.007547913,0.014453404,0.242754857,0.110154973,0.212204444,77.15428432,1.597883206,61.53786405,58.32406869,0.449095223,1,0.38
0.013392058,0.005401702,0.376316953,0.208342771,0.320484156,84.62469427,2.733087242,97.25734231,51.92585516,0.437046533,1,0.38
0.006513697,0.009849613,0.304729064,0.630803187,0.252948424,73.24794908,2.439459554,98.08055172,57.72579082,0.444012479,1,0.38
0.012047668,0.012318915,0.198753669,0.759592264,0.149888791,75.24183898,1.319786515,80.08355377,51.0569582,0.454700599,1,0.38
0.008212062,0.019532447,0.140603795,0.467265995,0.132021246,72.85996083,0.587169126,78.393668,50.03603179,0.459819318,1,0.38
0.01871035,0.005209597,0.296471788,0.442959655,0.213314265,67.99098784,2.289995117,68.67872852,39.54735149,0.443993022,1,0.38
0.00883234,0.005789337,0.446420374,0.35751934,0.286712507,99.84574524,3.793531675,65.96343509,44.80868141,0.43943071,1,0.38
0.002605958,0.010875049,0.306145585,0.402705959,0.313529096,80.29203819,2.115956484,193.7248743,58.65570504,0.438852985,1,0.38
0.008070811,0.008599075,0.299462752,0.593770258,0.280517482,101.1544539,2.251013638,105.1077677,52.44467439,0.44172927,1,0.38
0.008555296,0.008496788,0.316114745,0.402304503,0.27628687,74.07859297,2.392623041,65.36810721,58.19357604,0.441444867,1,0.38
0.016134024,0.007513921,0.291400816,0.550080039,0.221261946,85.5675736,2.258858255,92.89332771,47.53988656,0.443245832,1,0.38
0.005702463,0.012450269,0.228152943,0.495394272,0.235241773,59.84458168,1.51994643,163.5107815,46.70400339,0.444496431,1,0.38
0.003765359,0.011707269,0.254655091,0.651720783,0.229315807,96.07847529,1.888896401,35.14792866,44.19275408,0.449775878,1,0.38
0.011831074,0.007138714,0.29716088,0.594403889,0.250657618,77.83741412,2.297142871,126.9244845,49.57806096,0.442136463,1,0.38
0.004688843,0.013567456,0.248301315,0.438947307,0.200878743,69.52074442,1.754428441,224.3155089,54.09767874,0.447182259,1,0.38
0.012000128,0.006607154,0.354676296,0.089868635,0.331427159,84.19617301,2.553677636,26.26523616,54.20485722,0.43846805,1,0.38
0.014414493,0.005519952,0.315504311,0.218730592,0.209104582,69.70851228,2.406661481,142.5466611,53.61069632,0.447011696,1,0.38
0.004460642,0.013109657,0.28118009,0.559858708,0.280705998,57.78434109,2.058601886,174.6833029,52.19817366,0.439045481,1,0.38
0.010394327,0.010463195,0.241404066,0.396819225,0.193301745,89.91780881,1.622282059,181.8643012,53.5229443,0.448699445,1,0.38
0.006616788,0.014782911,0.181874982,0.537004758,0.175985058,64.73956282,1.051512407,46.75868513,50.22846574,0.454680076,1,0.38
0.011716367,0.010011714,0.24472233,0.712260415,0.172525757,65.78660376,1.821641276,226.0045943,52.84936792,0.448898892,1,0.38
0.006939389,0.010679239,0.317775677,0.175146497,0.235113772,82.40976088,2.383512482,290.0725288,57.48225224,0.444326501,1,0.38
0.005319334,0.013621638,0.211408141,0.727862876,0.245352177,64.93971366,1.335725914,174.5703434,52.07536852,0.446772121,1,0.38
0.006691852,0.008522769,0.330916075,0.437297248,0.278403068,98.30569493,2.47986032,296.0895732,45.31013499,0.442713438,1,0.38
0.013201935,0.004646446,0.363445803,0.364449607,0.280830514,63.98075362,2.916138747,109.2614224,53.02596569,0.436640474,1,0.38
0.008863629,0.007792761,0.321933649,0.29839287,0.300352857,54.54592224,2.337832021,204.5323413,48.54568346,0.437428833,1,0.38
0.006063944,0.012690634,0.228496713,0.710012259,0.259067466,130.1385804,1.457941214,105.726203,52.03013399,0.44390235,1,0.38
0.008002265,0.010570051,0.272362803,0.586880995,0.24302694,114.152692,2.022291358,38.40760676,60.07364313,0.445928169,1,0.38
0.001955419,0.010573466,0.268373843,0.626867606,0.318758442,114.7853857,1.809751124,62.95822659,54.87537948,0.442432796,1,0.38
0.005429297,0.008624923,0.311967913,0.465973968,0.30871683,90.01677838,2.203697505,210.7687574,57.37955777,0.439191355,1,0.38
0.006780351,0.008479876,0.305980543,0.469362505,0.265108825,83.43083787,2.285145738,189.0727467,50.55636869,0.442638063,1,0.38
0.005157488,0.01494441,0.213063263,0.487025785,0.249352179,91.36179485,1.30098518,209.4927191,63.26192673,0.446673869,1,0.38
0.01089576,0.006301894,0.321188726,0.488216657,0.277393395,90.42118424,2.463246903,50.77479906,50.02069374,0.440825052,1,0.38
0.015344232,0.006533725,0.373663894,0.480012699,0.236411145,73.41913344,3.191351857,497.6668163,45.05598231,0.442136981,1,0.38
0.014933322,0.006595629,0.351039782,0.33520972,0.217506024,46.09274652,3.011795413,245.3683495,52.73771083,0.443820051,1,0.38
0.009403854,0.006671213,0.381191819,0.274628103,0.276892732,98.00929967,3.033584161,57.17555547,49.04295313,0.442833451,1,0.38
0.009266384,0.009251409,0.250170442,0.422539892,0.183511561,98.2302783,1.745078718,117.3000495,64.45256037,0.448346929,1,0.38
0.011460128,0.00771549,0.291367971,0.127667613,0.232842884,95.74270076,2.012675549,135.151861,46.64349634,0.444503094,1,0.38
0.009181356,0.01330741,0.204126175,0.712579819,0.169307403,87.99597064,1.349655425,61.19236188,54.01997352,0.451507027,1,0.38
0.011564817,0.011448191,0.226127413,0.317993823,0.198676347,74.75465086,1.441784546,183.2572776,54.48576858,0.447312517,1,0.38
0.010075577,0.011486777,0.230116647,0.314631932,0.20545625,113.8657404,1.454523291,170.9966388,57.70047496,0.449355466,1,0.38
0.005080879,0.00875993,0.302944414,0.479871685,0.300318656,77.62936383,2.148079032,167.5009532,50.78418218,0.438676548,1,0.38
0.008905444,0.011239467,0.252325218,0.593361064,0.179819505,90.57064385,1.853607874,255.5887156,50.39998159,0.448715579,1,0.38
0.008832181,0.010940297,0.233898856,0.508285612,0.265957687,105.2781644,1.454401842,166.1109156,43.56187342,0.44128892,1,0.38
0.008346529,0.01206642,0.247832504,0.354655599,0.185320058,72.15042255,1.759981176,172.9491709,50.35775498,0.450749201,1,0.38
0.001041161,0.019628493,0.202278151,0.734273831,0.197708304,56.4565514,1.363486819,169.8539962,50.936092,0.450533325,1,0.38
0.014570306,0.00907073,0.256403114,0.339717718,0.179057727,71.67719977,1.840580086,169.0398125,54.15051973,0.451181217,1,0.38
0.010445459,0.01029436,0.216428273,0.232253724,0.234700206,82.01495448,1.242883007,172.6323229,48.69160598,0.445906082,1,0.38
0.010394596,0.011114669,0.240977968,0.344312267,0.201360797,80.35977071,1.645428038,170.7397519,54.47508693,0.448024161,1,0.38
0.010656684,0.011864165,0.211885087,0.513371414,0.155415058,80.80878078,1.34367395,217.8982972,51.92147759,0.450129329,1,0.38
0.011460313,0.007142389,0.337912798,0.281757895,0.246984629,102.0836684,2.610265565,187.49023,52.56871255,0.443449449,1,0.38
0.010942762,0.005334099,0.350128317,0.466528808,0.292592746,48.22763774,2.811795551,304.9430593,53.0490055,0.440265122,1,0.38
0.019501085,0.002781899,0.377251032,0.148247155,0.299902581,59.70162835,2.94025963,45.73869773,45.55169228,0.438919794,1,0.38
0.001231531,0.009342778,0.338835503,0.569000817,0.305394482,74.2573165,2.612604633,122.2395011,55.853307,0.437686816,1,0.38
0.007142869,0.008704328,0.310711881,0.227877405,0.287582118,102.3977294,2.127347908,83.36028199,57.64423146,0.441333841,1,0.38
0.009927377,0.01816574,0.162187157,0.614307476,0.089121438,72.85104057,0.842288321,61.17026194,53.17649353,0.46024219,1,0.38
0.004823152,0.014456312,0.194274659,0.336194752,0.259677339,68.60850131,1.055398913,46.47753009,52.57112194,0.444569238,1,0.38
0.015192998,0.007175353,0.265411702,0.583110693,0.160529516,88.23181041,2.00224939,59.38258795,58.79509639,0.449384777,1,0.38
0.007539318,0.006817652,0.423052673,0.495422158,0.314622713,52.10470538,3.707947002,86.26766066,61.65966853,0.436547792,1,0.38
0.013936041,0.007741662,0.293972348,0.527656439,0.246038041,50.88466216,2.317799602,126.6409632,62.75786661,0.443064194,1,0.38
0.008961673,0.012809853,0.210878561,0.135472205,0.185340288,60.62696133,1.290677647,74.49726331,57.01776944,0.449343942,1,0.38
0.003563349,0.006488885,0.464959655,0.450401237,0.331488471,60.99411706,4.183134521,38.99987926,41.97085182,0.43903871,1,0.38
0.009403854,0.006671213,0.381191819,0.274628103,0.276892732,98.00929967,3.033584161,57.17555547,49.04295313,0.442833451,1,0.38
0.013579809,0.007229064,0.292253776,0.110378604,0.244701009,76.15710292,2.080516753,39.55038356,45.93808556,0.444965149,1,0.38
0.011579021,0.008767002,0.260377486,0.550739281,0.264507338,49.54674315,1.896872812,60.67077979,48.17132561,0.444319883,1,0.38
0.008813408,0.015321883,0.163871833,0.529252834,0.140962036,92.42858026,0.809302377,92.88566542,60.17195087,0.454846077,1,0.38
0.017834476,0.005898848,0.296613933,0.633411005,0.22780355,84.94609019,2.367164095,107.8506381,51.41532101,0.444700196,1,0.38
0.00986955,0.007369019,0.345762708,0.095333701,0.271152841,82.82047585,2.507445436,169.5200098,50.53397776,0.443727563,1,0.38
0.006568088,0.00725276,0.368314647,0.522914787,0.266686987,84.092267,3.069985303,119.8056918,61.42981304,0.439454538,1,0.38
0.008633614,0.010651034,0.291736567,0.136170125,0.232127218,60.78699386,2.125405727,123.5134224,51.04055436,0.445375622,1,0.38
0.005800711,0.009770917,0.34054583,0.216321982,0.223400246,90.69847409,2.664872733,121.9151249,49.33476602,0.4443261,1,0.38
0.007731459,0.011052299,0.308435948,0.034227447,0.222156322,115.1758413,2.242885874,71.86106485,51.71487431,0.448830353,1,0.38
0.003509329,0.014238557,0.263647188,0.667275303,0.244339917,72.6474858,1.942837839,124.1090325,50.2782191,0.443569737,1,0.38
0.006329628,0.016815712,0.189019227,0.770401899,0.174579154,87.08685025,1.161110948,182.6104307,59.56863372,0.453292439,1,0.38
0.006696569,0.018003434,0.144868693,0.395942143,0.139603859,58.20480987,0.612781777,202.0851528,61.47033614,0.455953153,1,0.38
0.007519916,0.011228512,0.249862523,0.344528931,0.217401143,91.67957379,1.698626112,114.4703866,58.16570035,0.44770706,1,0.38
0.009419171,0.010381168,0.237901189,0.679969964,0.228747905,88.0146647,1.600361741,207.1688742,61.87240591,0.444027599,1,0.38
0.004708838,0.019367379,0.196664051,0.728737218,0.169797513,62.27421351,1.302786948,205.0271712,54.8071187,0.450912863,1,0.38
0.009572143,0.005120873,0.455019673,0.029625263,0.303294102,57.04656406,3.671140577,274.4541319,61.10170969,0.438818852,1,0.38
0.006680935,0.014342454,0.21339344,0.635843333,0.211026148,70.31310965,1.428499752,61.07784002,46.94816962,0.447995113,1,0.38
0.005434953,0.009339954,0.342300726,0.345544972,0.305088859,92.78327821,2.490550483,131.8416723,54.64410208,0.43967623,1,0.38
0.009945493,0.006627057,0.335805732,0.526086098,0.269073393,57.27624365,2.753991805,74.47681359,50.72132564,0.442702525,1,0.38
0.013941047,0.010345871,0.257403429,0.414975037,0.164585314,116.0266347,1.850155497,292.999484,49.21065054,0.449765664,1,0.38
0.00844728,0.011318027,0.22338574,0.671612979,0.189049531,72.10490804,1.513273454,44.6628097,53.56867076,0.44911153,1,0.38
0.012003849,0.011570387,0.236500199,0.343751664,0.144149654,111.9371928,1.629290883,142.9916764,66.93868059,0.452811968,1,0.38
0.009410592,0.009384458,0.264878194,0.370554315,0.236092524,93.59725629,1.835235831,228.1803029,51.62967394,0.444299669,1,0.38
0.017949953,0.004455591,0.311860198,0.439318051,0.317498562,48.6081462,2.571603313,14.1762676,49.95613085,0.44301614,1,0.38
0.013129391,0.003763176,0.384707141,0.011569328,0.283099166,52.523503,3.264840503,15.74543091,50.16699806,0.440225558,1,0.38
0.008006812,0.009369642,0.277385686,0.020531406,0.288245836,54.86463949,1.889017496,17.68441043,50.09931445,0.441660732,1,0.38
0.007630167,0.006972693,0.425031911,0.339893482,0.288067042,104.9734344,3.513073593,75.52760648,47.30132682,0.43976089,1,0.38
0.003849741,0.013291412,0.222953318,0.681725173,0.225302239,82.72054974,1.466967136,208.0151803,43.08858293,0.445170681,1,0.38
0.00423856,0.011532403,0.216122824,0.310258376,0.270443165,59.30587689,1.248039224,96.42357787,55.70983352,0.444080318,1,0.38
0.002543594,0.016306111,0.210436367,0.507157934,0.249332746,82.48327624,1.259984223,157.1470726,52.71750427,0.445132906,1,0.38
0.006900621,0.010898999,0.261877418,0.437556498,0.276041335,38.27712829,1.851336025,154.6673921,51.96980623,0.441026893,1,0.38
0.006053778,0.009093673,0.325749519,0.382434364,0.261967722,91.05260949,2.443574468,108.5985014,45.54760192,0.444151895,1,0.38
0.010684638,0.007034059,0.337581128,0.596950889,0.301918238,83.96807894,2.610676391,128.3697583,48.89380577,0.437694171,1,0.38
0.005548481,0.013116127,0.239022658,0.420652973,0.252770369,65.14376464,1.563978844,280.6322884,55.86908671,0.446777845,1,0.38
0.009326042,0.008073464,0.387200934,0.091264166,0.229465954,85.45461718,3.12128278,109.9240668,53.98378164,0.444954526,1,0.38
0.006118073,0.014566266,0.206547326,0.536995673,0.204801613,66.13789261,1.298392604,115.4169212,46.91173084,0.448516316,1,0.38
0.003332013,0.011674043,0.265839295,0.428568192,0.300183904,86.27053778,1.713213948,181.8896466,59.54248372,0.441569545,1,0.38
0.008497023,0.014183525,0.195585235,0.501997728,0.177256087,96.79954694,1.170134632,77.09506628,64.95782187,0.451514896,1,0.38
0.005736204,0.014189568,0.199227085,0.713686818,0.207935327,81.72637502,1.266196311,24.51959213,52.31130732,0.449545641,1,0.38
0.007612093,0.011034271,0.226832268,0.482067361,0.205758366,101.8389218,1.487484121,42.26554518,50.89508575,0.446394576,1,0.38
0.009659385,0.010470766,0.230280152,0.716896098,0.246687365,85.30175539,1.602319866,26.63165901,52.74509982,0.444468304,1,0.38
0.00696322,0.015312266,0.18257408,0.481169376,0.174572621,86.35558132,1.070858669,19.69461134,46.96615446,0.455225721,1,0.38
0.006607603,0.0073406,0.423193874,0.094201957,0.320133567,63.66682944,3.228669553,248.1183111,64.64842547,0.440455607,1,0.38
0.006735357,0.011365035,0.255756703,0.437433936,0.256233982,94.84887571,1.699815463,260.7400703,53.84955869,0.44322312,1,0.38
0.008941801,0.00805438,0.315381235,0.408967733,0.269624135,90.48756765,2.337367736,103.7749366,51.99260987,0.441045194,1,0.38
0.011842825,0.010815477,0.216921267,0.606728625,0.196463942,61.2239544,1.437398625,90.898081,52.44052599,0.449416243,1,0.38
0.00983073,0.010345652,0.263937221,0.199070753,0.210023854,84.25897362,1.853459087,61.91892023,48.84958851,0.445844903,1,0.38
0.005624633,0.009356897,0.337631821,0.540010973,0.250888832,51.40012846,2.895652028,58.07138128,55.63894054,0.440428526,1,0.38
0.018646099,0.005065452,0.308182471,0.300201323,0.255008169,48.73507145,2.359019161,90.4429454,35.94101299,0.443457966,1,0.38
0.003377313,0.011249616,0.304983304,0.571431929,0.270557258,46.53889212,2.449198108,97.59561851,56.42655095,0.440839082,1,0.38
0.007132439,0.010150405,0.239756908,0.674286371,0.284787802,71.40428868,1.559824563,277.1866978,61.70954453,0.445307187,1,0.38
0.008246592,0.011925865,0.227901005,0.175291311,0.228003799,83.68047884,1.391522124,69.61136085,56.29065351,0.450208125,1,0.38
0.01436977,0.007066595,0.2977243,0.059532398,0.258165945,59.66519183,2.10349769,47.38876658,50.26873013,0.441424952,1,0.38
0.010513161,0.012592879,0.202146829,0.672401632,0.146244295,68.91770597,1.309754948,198.3359652,51.97351201,0.453478856,1,0.38
0.010360178,0.00805512,0.351941532,0.057630754,0.24467193,104.5609453,2.646062539,66.08283875,45.58817915,0.442215839,1,0.38
0.010390974,0.010259926,0.26624985,0.599861549,0.226009502,74.5225467,1.980025215,288.0019154,46.9987628,0.446342543,1,0.38
0.005983507,0.012929946,0.207867677,0.594608945,0.220073957,88.03598448,1.280649847,81.53515551,55.00380547,0.448158919,1,0.38
0.007923272,0.008948347,0.288222934,0.538684715,0.234653242,89.05919602,2.151503702,182.5880059,47.18586709,0.443597333,1,0.38
0.005206158,0.011712909,0.213834954,0.55007785,0.326181932,56.45150927,1.283296726,16.33914753,48.60581475,0.444202743,1,0.38
0.011794497,0.006720685,0.351709899,0.402793213,0.25092905,95.24683455,2.800718929,101.354662,51.92318426,0.442568114,1,0.38
0.017791635,0.003522681,0.450707173,0.149831946,0.283351063,109.1996167,3.684690482,65.99904508,54.41176886,0.438635099,1,0.38
0.012404925,0.008908512,0.250177875,0.324723734,0.197123034,72.6386285,1.753659057,70.93968638,47.35375484,0.44755052,1,0.38
0.001618359,0.01015738,0.361002426,0.344043975,0.281468805,91.30706852,2.802677468,139.4145365,57.93556176,0.440178536,1,0.38
0.014557129,0.009523524,0.214399015,0.484071071,0.123488026,53.8149005,1.474856805,106.9488792,49.38660232,0.455911436,1,0.38
0.009049305,0.010255113,0.268045347,0.533998426,0.349257281,64.32096401,1.959087671,11.77982573,48.24988018,0.441562742,1,0.38
0.006180819,0.015400051,0.189905345,0.383797345,0.183495462,67.14994207,1.079668072,206.9863339,60.12673308,0.451826921,1,0.38
0.020512415,0.002648012,0.412958589,0.542842989,0.239356846,81.16990298,3.750992909,73.46748413,49.37938119,0.441452762,1,0.38
0.008991627,0.014708633,0.146098947,0.516425243,0.086254124,63.52154575,0.633590034,81.44147417,52.48132271,0.458033766,1,0.38
0.013852027,0.006758623,0.297324749,0.374933535,0.225503863,101.2458352,2.22848841,100.0084044,51.63572136,0.445719283,1,0.38
0.011713477,0.008310805,0.31313193,0.599770722,0.226735385,90.17764495,2.570751929,77.63103355,49.13495311,0.446542408,1,0.38
0.006564286,0.00916825,0.277166207,0.325230844,0.241135803,95.45427742,1.945725689,54.67586203,62.15229631,0.441955536,1,0.38
0.009542186,0.006768719,0.367433308,0.494170744,0.26183326,64.10283221,3.106694962,213.4741922,51.53359266,0.43907197,1,0.38
0.017975018,0.004976678,0.26339144,0.688130761,0.217705458,60.97789659,2.002103043,90.43289005,48.36710827,0.446903311,1,0.38
0.010483544,0.012678178,0.215284533,0.614429228,0.192423197,66.01978338,1.471237657,53.22501903,56.70969598,0.451044876,1,0.38
0.010382859,0.015629178,0.163091411,0.640815892,0.081670971,78.50206927,0.824702569,150.0491557,49.76569315,0.459534889,1,0.38
0.009826916,0.008635658,0.248165718,0.535022269,0.274133727,92.52373334,1.682897362,25.11225784,57.47703386,0.440997477,1,0.38
0.007532279,0.009031228,0.289036765,0.623838581,0.26356251,47.65489372,2.3090836,95.60475071,54.15696759,0.442393883,1,0.38
0.013602225,0.00481009,0.351867102,0.453285849,0.291983524,95.51642309,2.640547582,198.585424,65.95331943,0.438357804,1,0.38
0.012019197,0.007944034,0.301028588,0.386301012,0.285085606,75.92863546,2.179229056,54.03236873,58.02807449,0.440680752,1,0.38
0.017949967,0.004266783,0.328507385,0.590430308,0.261221819,83.82973187,2.64933005,127.8863429,56.72317032,0.442047224,1,0.38
0.008972874,0.012458798,0.244274446,0.457394829,0.219928761,78.51016593,1.689984231,115.1307845,51.33380836,0.445608039,1,0.38
0.003832638,0.011720844,0.30321251,0.340425757,0.263634033,76.72408274,2.215905846,165.2890818,51.85547821,0.445535557,1,0.38
0.009479753,0.013450149,0.214668089,0.563612324,0.158697366,71.0394809,1.438873325,101.4156995,54.720701,0.452125047,1,0.38
0.009833857,0.01149363,0.199501771,0.767926836,0.182565515,71.11098481,1.228170294,228.2880335,53.2060073,0.449010733,1,0.38
0.006808389,0.012402641,0.27194527,0.126575386,0.243072241,86.08521588,1.844902912,86.21355033,49.24706763,0.44584271,1,0.38
0.011038731,0.00969245,0.247970718,0.478623244,0.211193733,51.75999132,1.792198347,242.7403453,53.39749449,0.448015919,1,0.38
0.003415693,0.008385097,0.343926807,0.504939912,0.322367744,73.58002657,2.60874208,75.95277681,58.26065201,0.437750028,1,0.38
0.001770589,0.022675619,0.146752769,0.774450506,0.217299502,60.86738837,0.629775417,177.2944728,50.91731437,0.450059146,1,0.38
0.010411738,0.00880314,0.251445367,0.717465222,0.262335383,94.55265478,1.759506321,72.37001862,53.68763462,0.442436643,1,0.38
0.006287432,0.010384777,0.294128478,0.583233238,0.274548565,59.79515211,2.233940775,213.8676992,54.40271044,0.440351407,1,0.38
0.010565632,0.015851773,0.172025556,0.510923838,0.111192934,60.17729244,0.955515986,99.77456044,46.16831889,0.458949,1,0.38
0.009659385,0.010470766,0.230280152,0.716896098,0.246687365,85.30175539,1.602319866,26.63165901,52.74509982,0.444468304,1,0.38
0.01364685,0.009904582,0.199176081,0.346810127,0.165050675,91.61391857,1.16432238,267.3320534,52.24296568,0.452303071,1,0.38
0.009376492,0.006857335,0.279253872,0.602327522,0.32256311,77.8801347,1.88866469,42.00067096,54.94458119,0.437391122,1,0.38
0.011503358,0.005620456,0.328111155,0.497670067,0.270180179,72.39190415,2.572672407,133.2957985,57.50630383,0.43810496,1,0.38
0.009153818,0.00946109,0.279538068,0.527022045,0.250294158,89.76527496,2.001560316,77.01494609,44.93971269,0.442821162,1,0.38
0.008729674,0.009002872,0.336286654,0.116617719,0.239188267,68.20532328,2.555133609,193.7282186,47.57732938,0.443881268,1,0.38
0.003509266,0.013577816,0.257265898,0.676205913,0.254988872,67.58505358,1.867199727,160.7374983,48.46868767,0.443330847,1,0.38
0.009641884,0.012255768,0.228657314,0.562300756,0.20232789,110.0009585,1.519184082,152.0096777,45.90719768,0.449532514,1,0.38
0.008361196,0.010674924,0.281008686,0.374260316,0.218159077,81.412796,2.067566401,141.2968216,50.53955148,0.448843009,1,0.38
0.010629048,0.013977936,0.160686125,0.561939514,0.071291473,54.77846908,0.779211314,83.06713914,51.18039864,0.459301924,1,0.38
0.016822977,0.00392812,0.388153964,0.15929824,0.335211464,52.99345752,2.940835988,52.0446324,44.75021423,0.437677283,1,0.38
0.014637547,0.005783605,0.314473995,0.504652883,0.251582641,64.98443558,2.487561988,277.3512744,49.09539748,0.441294211,1,0.38
0.015662248,0.003812194,0.374052746,0.48805714,0.249012653,91.48151512,3.142048787,138.1032149,46.81598304,0.442627525,1,0.38
0.011211262,0.011885198,0.183102548,0.709077987,0.175632476,86.78911385,1.01600751,197.0174587,49.6367054,0.450506316,1,0.38
